gene,taxa_count,codon_length,fn,max_lrt,psi_contrast,max_rho_contrast,p_evd_track_a,max_synergy_contrast,top3_synergy_contrast,best_site_codon,best_site_lrt,best_site_rho,valid_clades,pos_clades,pos_delta_sum,net_delta,delta_bovids,delta_camelids,delta_lagomorphs,delta_felids,delta_equids,delta_rodents,z_track_b,z_score,p_track_b,q_track_b,rank_track_b,q_track_a,rank_track_a,p_combined,p_value,fdr_q,psi_score,psi_track_b,max_rho_track_a,composite_rank,tier
TLE1,689,787,0.07720090448856354,41.508331298828125,0.011629384549697195,0.3162277638912201,3.0503377601571526e-13,2.154505491256714,1.9550323486328125,208,35.77302169799805,0.060227103531360626,5,5,0.1023085551350981,0.1023085551350981,0.021175846721541672,0.043681448464686884,0.005946337508311836,,0.021235064028883206,0.010269858411674498,-0.5936685292040684,-0.5936685292040684,0.7236330820204401,0.90240780422889,13058,4.845626242595219e-11,237,6.100675520315235e-13,6.100675520315235e-13,9.691496794273247e-11,0.011629384549697195,0.011629384549697195,0.3162277638912201,42,Tier 0: Core Bottleneck Transducer
LIN37,725,246,0.0935128703713417,37.640804290771484,0.014898109084861659,0.28867512941360474,3.0725422206496487e-13,3.176457643508911,2.6693623065948486,180,20.687362670898438,0.1535457968711853,6,3,0.059657974788633814,0.03720165178946681,0.01284087690426764,0.03143230744592997,0.0153847904384362,-0.011656059018005217,-0.01020303722745882,-0.0005972267537029668,0.154068569787362,0.154068569787362,0.43877783501246526,0.8830152778136249,7607,4.845626242595219e-11,641,6.144529329787929e-13,6.144529329787929e-13,9.691496794273247e-11,0.014898109084861659,0.014898109084861659,0.28867512941360474,43,Tier 0: Core Bottleneck Transducer
NRIP3,696,255,0.11072799563407898,42.81893539428711,0.014927646751210482,0.3162277638912201,3.186340080673692e-13,2.771406412124634,2.0156660079956055,246,36.97484588623047,0.0749538317322731,5,3,0.06081417301297433,0.035527045767431105,0.008330756792982749,0.04103550680072078,0.011447909419270794,,-0.020536169075325367,-0.004750958170217863,0.08482984693667511,0.08482984693667511,0.46619833231663843,0.8830152778136249,8266,4.845626242595219e-11,237,6.372125049836086e-13,6.372125049836086e-13,9.691496794273247e-11,0.014927646751210482,0.014927646751210482,0.3162277638912201,44,Tier 0: Core Bottleneck Transducer
CACNB3,723,480,0.05956206098198891,41.719688415527344,0.010489064495078653,0.28867512941360474,3.1985525339445646e-13,3.684798002243042,1.8853025436401367,459,12.764514923095703,0.28867512941360474,6,5,0.08162391870404412,0.08162391870404412,0.016467233559175933,0.031764686070404426,0.009052127335473238,0.0,0.009193640547193436,0.01514623119179709,-0.7327772683101047,-0.7327772683101047,0.7681528560708573,0.9149733822147493,13671,4.845626242595219e-11,641,6.396549956377839e-13,6.396549956377839e-13,9.691496794273247e-11,0.010489064495078653,0.010489064495078653,0.28867512941360474,45,Tier 0: Core Bottleneck Transducer
RGS7BP,720,258,0.09391041845083237,40.902713775634766,0.017425447949678492,0.28867512941360474,3.1991076454568766e-13,10.874680519104004,4.488051414489746,2,37.670997619628906,0.28867512941360474,6,3,0.0803991100598416,0.046310656587522356,-0.006290391015295162,0.06338579876159542,0.007250984831301153,-0.01628488016090834,-0.011513182296115743,0.00976232646694503,0.646904727812489,0.646904727812489,0.25884680289311435,0.8830152778136249,3117,4.845626242595219e-11,641,6.397660179402465e-13,6.397660179402465e-13,9.691496794273247e-11,0.017425447949678492,0.017425447949678492,0.28867512941360474,46,Tier 0: Core Bottleneck Transducer
MTCH1,709,278,0.05088264122605324,27.950990676879883,0.005760177975764141,0.28867512941360474,3.245181900978806e-13,7.923166751861572,2.8845643997192383,87,27.4466552734375,0.28867512941360474,6,3,0.04134470471395348,0.04134470471395348,0.012958883181092205,0.0,0.003700945660661095,0.0,0.0,0.024684875872200182,-1.71440768339104,-1.71440768339104,0.9567730607944829,0.9883017477719258,15760,4.845626242595219e-11,641,6.489808690446353e-13,6.489808690446353e-13,9.691496794273247e-11,0.005760177975764141,0.005760177975764141,0.28867512941360474,47,Tier 0: Core Bottleneck Transducer
RARG,716,483,0.07860774546861649,37.96071243286133,0.012927734988484096,0.28867512941360474,3.25073301610193e-13,2.2994017601013184,1.3756399154663086,57,7.965361595153809,0.28867512941360474,6,4,0.07124801301884366,0.04124841252396912,0.015336020775403905,0.0152976075045545,0.011703089165089262,-0.015275920252710923,-0.01472368024216361,0.02891129557379599,-0.2628382792128667,-0.2628382792128667,0.6036623850117833,0.8847093191402982,11108,4.845626242595219e-11,641,6.500910920692604e-13,6.500910920692604e-13,9.691496794273247e-11,0.012927734988484096,0.012927734988484096,0.28867512941360474,48,Tier 0: Core Bottleneck Transducer
CXXC1,477,656,0.15295466780662537,37.560367584228516,0.020547829476649775,0.40824827551841736,3.2640556923974276e-13,3.908360004425049,3.3110740184783936,248,9.573488235473633,0.40824827551841736,3,3,0.04962386128207062,0.04962386128207062,0.030469527397718025,,0.014020960749230317,,,0.0051333731351222755,0.4354627579282559,0.4354627579282559,0.3316132828556452,0.8830152778136249,4885,4.845626242595219e-11,49,6.527556273283608e-13,6.527556273283608e-13,9.691496794273247e-11,0.020547829476649775,0.020547829476649775,0.40824827551841736,49,Tier 0: Core Bottleneck Transducer
ANKRD22,723,193,0.1456085741519928,40.313873291015625,0.011245963593208036,0.28867509961128235,3.270161919032864e-13,1.4243851900100708,0.9075157046318054,61,4.934215545654297,0.28867509961128235,6,3,0.042795107103976354,0.009417723186499364,0.0015967723795405186,0.021491168025669423,-0.005676147193926579,-0.01691441884902267,-0.010786817874527739,0.019707166698766408,-0.5813974486842282,-0.5813974486842282,0.7195136917133985,0.9004509591520352,13011,4.845626242595219e-11,1472,6.540323838066797e-13,6.540323838066797e-13,9.691496794273247e-11,0.011245963593208036,0.011245963593208036,0.28867509961128235,50,Tier 0: Core Bottleneck Transducer
PSMC3IP,720,217,0.13462084531784058,45.03416442871094,0.013243802290108799,0.3162277638912201,3.3029134982592954e-13,3.2547683715820312,1.7274078130722046,190,10.292481422424316,0.3162277638912201,5,3,0.06263694755802694,0.04350688946079875,0.011133109027731349,0.029814930306349657,,-0.008646490946345087,-0.010483567150883106,0.021688908223945935,-0.1894244041014497,-0.1894244041014497,0.5751199005048587,0.8830152778136249,10590,4.845626242595219e-11,237,6.605271885007369e-13,6.605271885007369e-13,9.691496794273247e-11,0.013243802290108799,0.013243802290108799,0.3162277638912201,51,Tier 0: Core Bottleneck Transducer
MED19,715,255,0.09263457357883453,36.381065368652344,0.011253751782809705,0.28867512941360474,3.352318422855098e-13,3.169801712036133,2.749166488647461,27,10.980515480041504,0.28867512941360474,6,4,0.07111894074028557,0.05619838015179034,0.010826851964602521,0.019651745785196767,0.030525784910435783,-0.014920560588495224,0.0,0.010114558080050497,-0.6001983893866948,-0.6001983893866948,0.7258129865396972,0.9024102990052756,13092,4.845626242595219e-11,641,6.70463684571132e-13,6.70463684571132e-13,9.691496794273247e-11,0.011253751782809705,0.011253751782809705,0.28867512941360474,52,Tier 0: Core Bottleneck Transducer
TSSK3,725,269,0.08499114215373993,41.83385467529297,0.011386327374097806,0.28867509961128235,3.3684166567121575e-13,2.134892463684082,1.4088274240493774,46,7.3954854011535645,0.28867509961128235,6,3,0.07138963339147729,0.044077905735598846,0.020780377561141015,-0.001038017875893352,0.012045962512836059,-0.01327363112433615,-0.013000078655648943,0.03856329331750022,-0.5482877723654085,-0.5482877723654085,0.7082528389767317,0.8970842314171042,12856,4.845626242595219e-11,1472,6.73683331342545e-13,6.73683331342545e-13,9.691496794273247e-11,0.011386327374097806,0.011386327374097806,0.28867509961128235,53,Tier 0: Core Bottleneck Transducer
C14orf119,716,143,0.10728520154953003,40.04156494140625,0.013126523677026039,0.28867512941360474,3.42004202735721e-13,2.0632970333099365,1.4018653631210327,99,7.147470474243164,0.28867512941360474,6,4,0.08168405444715872,0.07185933156990178,0.015051571657387689,0.030698900873886843,0.024776486908364523,-0.007992963212944603,-0.001831759664312338,0.011157095007519666,-0.2230805415044782,-0.2230805415044782,0.5882635887975333,0.8843059974687194,10829,4.845626242595219e-11,641,6.840084054715589e-13,6.840084054715589e-13,9.691496794273247e-11,0.013126523677026039,0.013126523677026039,0.28867512941360474,54,Tier 0: Core Bottleneck Transducer
FGF17,713,212,0.06380928307771683,25.293066024780273,0.008849737340755025,0.28867509961128235,3.447242491460517e-13,1.4290446043014526,1.2373805046081543,146,4.950356483459473,0.28867509961128235,6,3,0.06847789450893864,0.03771448719556459,0.0,0.03281879116853996,0.028194294257687432,-0.010916037633736272,-0.01984736967963778,0.007464809082711248,-1.0861443854111121,-1.0861443854111121,0.8612924410702152,0.9499651930633557,14764,4.845626242595219e-11,1472,6.89392987140991e-13,6.89392987140991e-13,9.691496794273247e-11,0.008849737340755025,0.008849737340755025,0.28867509961128235,55,Tier 0: Core Bottleneck Transducer
PTRH2,718,189,0.1414957493543625,41.49353790283203,0.012537675534295013,0.28867509961128235,3.4716673980022617e-13,5.859909534454346,2.7709579467773438,121,20.29932403564453,0.28867509961128235,6,4,0.05851755162038409,0.032925504580059495,0.017542879511067155,0.027900590261677516,0.004494921552770809,-0.009473732373318685,-0.01611831466700591,0.008579160294868613,-0.33573930761946064,-0.33573930761946064,0.6314662692881026,0.8869145364246318,11591,4.845626242595219e-11,1472,6.943334796005729e-13,6.943334796005729e-13,9.691496794273247e-11,0.012537675534295013,0.012537675534295013,0.28867509961128235,56,Tier 0: Core Bottleneck Transducer
EFNB2,720,345,0.09617100656032562,41.78958511352539,0.009097564739314877,0.28867512941360474,3.482214516736197e-13,1.381385087966919,1.2659786939620972,73,4.7852582931518555,0.28867512941360474,6,4,0.051546351643735666,0.023493024576354833,0.015159820524775072,0.014229793252232323,0.0035487018213871957,-0.013966930037324563,-0.014086397030056274,0.018608036045341076,-1.018671914260234,-1.018671914260234,0.8458206247490458,0.9442851400941631,14586,4.845626242595219e-11,641,6.964429033473607e-13,6.964429033473607e-13,9.691496794273247e-11,0.009097564739314877,0.009097564739314877,0.28867512941360474,57,Tier 0: Core Bottleneck Transducer
CBLN4,697,237,0.07428936660289764,31.541208267211914,0.009551863443190119,0.28867512941360474,3.4983127505932564e-13,1.5551562309265137,1.1860955953598022,219,10.774438858032227,0.14433756470680237,6,4,0.08016714179692006,0.06560709486056995,0.01262077585385545,0.04560928246556246,0.00601234711837889,-0.014560046936350097,0.0,0.015924736359123254,-0.9876577391612743,-0.9876577391612743,0.8383398508703197,0.9421805416666497,14483,4.845626242595219e-11,641,6.997180612700049e-13,6.997180612700049e-13,9.691496794273247e-11,0.009551863443190119,0.009551863443190119,0.28867512941360474,58,Tier 0: Core Bottleneck Transducer
TMOD1,718,359,0.09182440489530563,41.34504699707031,0.008261635497993846,0.28867509961128235,3.530509218307375e-13,8.664457321166992,3.247035026550293,124,30.014562606811523,0.28867509961128235,6,3,0.05086608286705879,0.014310793399274276,0.0039584736876568175,0.022588002414385112,-0.005668857539675359,-0.013075539275017499,-0.01781089265309166,0.024319606765016863,-1.190947314879694,-1.190947314879694,0.883162865847876,0.9591055348714278,14993,4.845626242595219e-11,1472,7.060463325103683e-13,7.060463325103683e-13,9.691496794273247e-11,0.008261635497993846,0.008261635497993846,0.28867509961128235,59,Tier 0: Core Bottleneck Transducer
DLEU7,522,237,0.19617903232574463,37.64397430419922,0.022022594765717846,0.3535534143447876,3.5554892363614317e-13,2.2336673736572266,1.9001727104187012,11,25.50591278076172,0.08757448941469193,4,3,0.06988412178421055,0.05457487483054004,,0.03830041916083975,0.007980459808442645,,-0.015309246953670513,0.023603242814928153,0.9284330372766124,0.9284330372766124,0.17659149396560175,0.8830152778136249,1503,4.845626242595219e-11,102,7.110423361211815e-13,7.110423361211815e-13,9.691496794273247e-11,0.022022594765717846,0.022022594765717846,0.3535534143447876,60,Tier 0: Core Bottleneck Transducer
PNPO,667,280,0.1644948571920395,40.20439529418945,0.021074618176094632,0.3162277638912201,3.574918139292365e-13,1.4540170431137085,1.3118878602981567,140,12.539151191711426,0.11595816910266876,5,4,0.08083606994089987,0.06592927089916961,0.017509977975485782,0.03344214427438271,0.01151305821879991,,-0.014906799041730263,0.018370889472231474,1.2342288245180522,1.2342288245180522,0.10855882470231026,0.8830152778136249,578,4.845626242595219e-11,237,7.149836278586008e-13,7.149836278586008e-13,9.691496794273247e-11,0.021074618176094632,0.021074618176094632,0.3162277638912201,61,Tier 0: Core Bottleneck Transducer
LCN2,649,208,0.2569161653518677,37.622825622558594,0.01634007252115527,0.3162277340888977,3.5943470422232986e-13,1.294947862625122,1.2056787014007568,155,4.094985008239746,0.3162277340888977,5,4,0.04890283183708563,0.03295346632329065,0.010999891423828016,0.025163916234643317,0.00457954225399493,,-0.015949365513794975,0.008159481924619369,0.23499257132367224,0.23499257132367224,0.407107249512668,0.8830152778136249,6859,4.845626242595219e-11,375,7.188138972935576e-13,7.188138972935576e-13,9.691496794273247e-11,0.01634007252115527,0.01634007252115527,0.3162277340888977,62,Tier 0: Core Bottleneck Transducer
PDP1,722,539,0.10504664480686188,41.65000534057617,0.010126827117190972,0.28867509961128235,3.6515235279914734e-13,1.8702552318572998,1.3039103746414185,469,6.478754997253418,0.28867509961128235,6,3,0.05814295563936535,0.03443350497286285,0.006391386463639367,0.033228585084943585,-0.002499552809033073,-0.007842256950468264,-0.01336764090700116,0.01852298409078239,-0.8077510487265908,-0.8077510487265908,0.7903830450225799,0.9224251060809642,13953,4.845626242595219e-11,1472,7.302491944471967e-13,7.302491944471967e-13,9.691496794273247e-11,0.010126827117190972,0.010126827117190972,0.28867509961128235,63,Tier 0: Core Bottleneck Transducer
KCTD11,719,238,0.1364348977804184,41.766300201416016,0.01419339309478751,0.28867509961128235,3.6520786395037855e-13,1.294766902923584,1.1852480173110962,141,9.749946594238281,0.13279733061790466,6,4,0.08262787651822724,0.059089294307410306,0.01841695098870237,0.03122766831028995,0.012009575206004462,-0.012499877470936789,-0.01103870473988015,0.020973682013230462,-0.0020483648474817207,-0.0020483648474817207,0.5008171787718956,0.8830152778136249,9058,4.845626242595219e-11,1472,7.303602167496592e-13,7.303602167496592e-13,9.691496794273247e-11,0.01419339309478751,0.01419339309478751,0.28867509961128235,64,Tier 0: Core Bottleneck Transducer
LYPLAL1,700,238,0.1739453822374344,41.44898223876953,0.015171593965488797,0.3162277638912201,3.710920459808897e-13,2.7151453495025635,1.5918601751327515,158,8.586043357849121,0.3162277638912201,5,3,0.06414424694111173,0.03715125367109852,0.007061593543955138,0.034541818784048384,,-0.010575128667811105,-0.016417864602202105,0.022540834613108213,0.14426124647892238,0.14426124647892238,0.44264708948756026,0.8830152778136249,7685,4.845626242595219e-11,237,7.421285808106859e-13,7.421285808106859e-13,9.691496794273247e-11,0.015171593965488797,0.015171593965488797,0.3162277638912201,65,Tier 0: Core Bottleneck Transducer
SIKE1,717,212,0.08781977742910385,41.654380798339844,0.011768960845641186,0.28867512941360474,3.7303493627398303e-13,2.803720474243164,2.0945181846618652,112,9.712372779846191,0.28867512941360474,6,3,0.06447997751076168,0.03879655553576912,0.011496799092828852,0.030634434198574003,0.022348744219358816,-0.010282158155814585,-0.014689232925066159,-0.0007120308941118121,-0.4920350035200912,-0.4920350035200912,0.6886527006454128,0.8923269276020864,12567,4.845626242595219e-11,641,7.460698725481052e-13,7.460698725481052e-13,9.691496794273247e-11,0.011768960845641186,0.011768960845641186,0.28867512941360474,66,Tier 0: Core Bottleneck Transducer
CDC42EP2,717,231,0.13379386067390442,35.10331726074219,0.013537686784714327,0.28867512941360474,3.761435607429323e-13,1.4754502773284912,0.9465644955635071,199,5.111109733581543,0.28867512941360474,6,4,0.0587931695478014,0.04397098660627076,0.006185943227757437,0.029601184084116793,0.0052030047821780175,-0.00827214409426965,-0.00655003884726099,0.01780303745374915,-0.138289815705463,-0.138289815705463,0.5549943129667491,0.8830152778136249,10172,4.845626242595219e-11,641,7.522871214860061e-13,7.522871214860061e-13,9.691496794273247e-11,0.013537686784714327,0.013537686784714327,0.28867512941360474,67,Tier 0: Core Bottleneck Transducer
CIMAP1A,702,265,0.12915658950805664,41.59571075439453,0.013454304144431205,0.3162277340888977,3.769207168601696e-13,3.850668430328369,2.8845908641815186,184,12.176883697509766,0.3162277340888977,5,3,0.048497774732127366,0.028903707831807644,0.005684188569044639,0.02946680836180735,,-0.00505478651873101,-0.014539280381588712,0.013346777801275377,-0.19390988071542775,-0.19390988071542775,0.5768767765733405,0.8830152778136249,10622,4.845626242595219e-11,375,7.538414337204813e-13,7.538414337204813e-13,9.691496794273247e-11,0.013454304144431205,0.013454304144431205,0.3162277340888977,68,Tier 0: Core Bottleneck Transducer
TRIM74,689,261,0.1767164021730423,40.19082260131836,0.01372708635312569,0.3162277638912201,3.769207168601696e-13,1.828356385231018,1.7330020666122437,167,5.781770706176758,0.3162277638912201,5,3,0.055781041710356236,0.027476058851846872,0.01924020807578093,0.023397790051754595,,-0.015259661097927295,-0.013045321760582068,0.013143043582820715,-0.1741281685183695,-0.1741281685183695,0.5691176319593828,0.8830152778136249,10486,4.845626242595219e-11,237,7.538414337204813e-13,7.538414337204813e-13,9.691496794273247e-11,0.01372708635312569,0.01372708635312569,0.3162277638912201,69,Tier 0: Core Bottleneck Transducer
TRIM73,697,258,0.1748531311750412,39.577613830566406,0.013723145252695931,0.3162277638912201,3.788636071532629e-13,1.7805759906768799,1.6954841613769531,256,25.549787521362305,0.06969044357538223,5,3,0.0558598022702026,0.027587347278616052,0.019165684139389197,0.023512616332010846,,-0.015270330112121028,-0.013002124879465529,0.013181501798802559,-0.1534013772601119,-0.1534013772601119,0.5609591205772132,0.8830152778136249,10313,4.845626242595219e-11,237,7.576717031554381e-13,7.576717031554381e-13,9.691496794273247e-11,0.013723145252695931,0.013723145252695931,0.3162277638912201,70,Tier 0: Core Bottleneck Transducer
ASIC1,711,536,0.06271911412477493,36.37106704711914,0.010873625859027269,0.28867512941360474,3.861355679645549e-13,2.8150570392608643,2.2680423259735107,136,9.751644134521484,0.28867512941360474,6,3,0.1139822998100384,0.07615033846451014,0.015443757419354226,0.04785110391794172,0.05068743847274245,-0.009562688576181302,-0.010464430043322554,-0.01780484272602443,-0.686531475013875,-0.686531475013875,0.7538109883422,0.9093982911664236,13498,4.845626242595219e-11,641,7.722156247780276e-13,7.722156247780276e-13,9.691496794273247e-11,0.010873625859027269,0.010873625859027269,0.28867512941360474,71,Tier 0: Core Bottleneck Transducer
LRRC4C,718,640,0.057941365987062454,42.09371566772461,0.010817125423920288,0.28867512941360474,3.8835601401380433e-13,4.258986473083496,3.660930633544922,505,14.753561973571777,0.28867512941360474,6,5,0.13183939764234676,0.13183939764234676,0.002236676598611105,0.03882211978165453,0.06647602195053376,0.0,0.019309607756239314,0.004994971555308037,-0.6798493296944055,-0.6798493296944055,0.7517000659527427,0.9087367389736053,13470,4.845626242595219e-11,641,7.767675391789908e-13,7.767675391789908e-13,9.691496794273247e-11,0.010817125423920288,0.010817125423920288,0.28867512941360474,72,Tier 0: Core Bottleneck Transducer
